global_step,local_step,raw_action_min,raw_action_max,action_0,action_1,action_2,action_3,action_4,action_5,action_6,expected_dx_m,expected_dy_m,expected_dz_m,expected_rx_rad,expected_ry_rad,expected_rz_rad,demo_err_max,live_err_max,live_reward,live_done,live_truncated,action_changed_by_safety,demo_delta_action_0,demo_delta_action_1,demo_delta_action_2,demo_delta_action_3,demo_delta_action_4,demo_delta_action_5,live_delta_action_0,live_delta_action_1,live_delta_action_2,live_delta_action_3,live_delta_action_4,live_delta_action_5
43,43,-0.12244880199432373,0.0055872672237455845,-0.06218254566192627,0.004017353057861328,-0.12244880199432373,0.0055872672237455845,-0.08901047706604004,-0.006480824667960405,0.0,-0.0011192858219146729,7.231235213112086e-05,-0.0022040782496333122,5.5872671509860083e-05,-0.0008901047403924167,-6.480824231402948e-05,0.35604190826416016,1.0866026878356934,0.0,False,False,False,-0.034545861184597015,0.002231862861663103,-0.06802711635828018,0.027936337515711784,-0.4450523853302002,-0.03240412473678589,0.039043527096509933,0.149006649851799,-0.04977815970778465,1.092189908027649,0.20087182521820068,-0.11606652289628983
44,44,-0.08290857076644897,0.06366968154907227,-0.03174096345901489,0.06366968154907227,-0.08290857076644897,0.05688709765672684,-0.07027719169855118,-0.03597516939043999,0.0,-0.0005713372956961393,0.0011460542446002364,-0.0014923542039468884,0.0005688709788955748,-0.0007027718820609152,-0.00035975169157609344,0.2811087965965271,1.2248021364212036,0.0,False,False,False,-0.017633870244026184,0.0353720486164093,-0.04606031998991966,0.2844354808330536,-0.3513859808444977,-0.17987585067749023,-0.12816821038722992,-0.11033482849597931,-0.11104179918766022,-1.1679149866104126,-0.23622839152812958,-0.0691257119178772
45,45,-0.09179562330245972,0.0,-0.02641230821609497,-0.014019012451171875,-0.09179562330245972,-0.0454435721039772,-0.005813047289848328,-0.018900536000728607,0.0,-0.000475421518785879,-0.0002523422008380294,-0.0016523211961612105,-0.0004544357070699334,-5.8130470279138535e-05,-0.00018900535360444337,0.1817742884159088,1.2048563957214355,0.0,False,False,False,-0.01467350497841835,-0.0077883405610919,-0.050997570157051086,-0.2272178679704666,-0.029065236449241638,-0.09450268000364304,0.09409917891025543,0.19598174095153809,-0.012467305175960064,1.1594128608703613,0.040175363421440125,-0.13754506409168243
46,46,-0.11959224939346313,0.09977221488952637,0.005345046520233154,0.09977221488952637,-0.11959224939346313,0.00888781063258648,0.024390779435634613,-0.017857937142252922,0.0,9.621083154343069e-05,0.0017958998214453459,-0.002152660395950079,8.88781069079414e-05,0.00024390779435634613,-0.00017857937200460583,0.09756311774253845,1.296363353729248,0.0,False,False,False,0.002969470340758562,0.05542901158332825,-0.0664401426911354,0.044439055025577545,0.12195389717817307,-0.08928968757390976,-0.14794866740703583,-0.17704567313194275,-0.12109429389238358,-1.2874755859375,0.0610046349465847,-0.022741513326764107
47,47,-0.15582293272018433,0.04277767986059189,0.03683418035507202,-0.00254213809967041,-0.15582293272018433,-0.050407424569129944,0.04277767986059189,-0.01799696683883667,0.0,0.0006630152347497642,-4.575848288368434e-05,-0.002804812742397189,-0.0005040742107667029,0.00042777680209837854,-0.000179969661985524,0.20162971317768097,1.3214811086654663,0.0,False,False,False,0.020463434979319572,-0.001412298996001482,-0.08656830340623856,-0.2520371377468109,0.21388840675354004,-0.08998483419418335,0.13483233749866486,0.3066824674606323,-0.0466596782207489,1.2710736989974976,-0.055493928492069244,-0.09608718752861023
48,48,-0.1982554793357849,0.08357763290405273,-0.007955729961395264,0.08357763290405273,-0.1982554793357849,0.013722033239901066,0.07154767960309982,-0.020563071593642235,0.0,-0.00014320312766358256,0.0015043973689898849,-0.003568598534911871,0.00013722032599616796,0.0007154767517931759,-0.0002056307130260393,0.2861907184123993,1.351627230644226,0.0,False,False,False,-0.004419850185513496,0.046432022005319595,-0.11014194041490555,0.06861016899347305,0.3577384054660797,-0.10281535983085632,-0.10511445254087448,-0.25317737460136414,-0.08616431057453156,-1.3379051685333252,0.1356973648071289,-0.011189903132617474
49,49,-0.16433894634246826,0.061514973640441895,0.061514973640441895,-0.0047206878662109375,-0.16433894634246826,-0.023327812552452087,0.0485534593462944,-0.022748036310076714,0.0,0.0011072694323956966,-8.497238013660535e-05,-0.0029581009875983,-0.0002332781150471419,0.00048553457600064576,-0.00022748035553377122,0.1942138373851776,1.443972110748291,0.0,False,False,False,0.03417498618364334,-0.0026226043701171875,-0.09129942208528519,-0.11663906276226044,0.2427673041820526,-0.11374018341302872,0.05979091301560402,0.39049819111824036,-0.02458360604941845,1.4206442832946777,0.00464862072840333,-0.061505336314439774
50,50,-0.11964142322540283,0.047151241451501846,0.027228891849517822,0.0014841556549072266,-0.11964142322540283,0.006655324250459671,0.047151241451501846,-0.019013190641999245,0.0,0.0004901200300082564,2.6714800696936436e-05,-0.002153545618057251,6.655324250459671e-05,0.00047151240869425237,-0.00019013190467376262,0.18860498070716858,1.5173254013061523,0.0,False,False,False,0.01512716244906187,0.0008245309581980109,-0.06646745651960373,0.033276621252298355,0.23575621843338013,-0.09506595879793167,-0.005839599762111902,-0.38277772068977356,0.008001923561096191,-1.5106700658798218,0.05371927469968796,-0.09526892751455307
51,51,-0.09389370679855347,0.04752478003501892,-0.005380809307098389,-0.07950067520141602,-0.09389370679855347,-0.031339481472969055,0.04752478003501892,-0.024252282455563545,0.0,-9.685456461738795e-05,-0.0014310120604932308,-0.0016900866758078337,-0.0003133948193863034,0.00047524779802188277,-0.00024252281582448632,0.19009913504123688,1.5839805603027344,0.0,False,False,False,-0.0029893387109041214,-0.04416704550385475,-0.052163172513246536,-0.15669740736484528,0.2376239150762558,-0.12126141786575317,0.017316805198788643,0.42206382751464844,-0.007311503402888775,1.5526410341262817,0.011932830326259136,-0.03726343438029289
52,52,-0.0881776213645935,0.039509426802396774,0.032864511013031006,-0.04101395606994629,-0.0881776213645935,-0.029290318489074707,0.039509426802396774,-0.004413275048136711,0.0,0.0005915611982345581,-0.000738251197617501,-0.0015871970681473613,-0.00029290319071151316,0.00039509424823336303,-4.413275019032881e-05,0.1580377072095871,1.6289873123168945,0.0,False,False,False,0.01825806312263012,-0.022785531356930733,-0.04898757115006447,-0.14645159244537354,0.19754713773727417,-0.022066377103328705,-0.012597276829183102,-0.4885677099227905,0.01718021184206009,-1.6582776308059692,-0.03367122635245323,-0.13100861012935638
53,53,-0.05761981010437012,0.041607022285461426,0.041607022285461426,0.00915825366973877,-0.05761981010437012,0.007479362655431032,0.03578687086701393,0.027615953236818314,0.0,0.0007489263662137091,0.0001648485631449148,-0.0010371565585955977,7.479362830054015e-05,0.0003578687028493732,0.0002761595242191106,0.14314749836921692,1.7057383060455322,0.0,False,False,False,0.023115012794733047,0.005087919067591429,-0.0320110060274601,0.03739681467413902,0.17893436551094055,0.13807977735996246,0.02209511213004589,0.4965696334838867,-0.014964905567467213,1.7132176160812378,0.08996234834194183,0.020284457132220268
54,54,-0.06308257579803467,0.05547542870044708,-0.010532140731811523,-0.015106797218322754,-0.06308257579803467,0.03560539707541466,0.05547542870044708,0.053659457713365555,0.0,-0.00018957852444145828,-0.0002719223266467452,-0.001135486294515431,0.00035605396260507405,0.000554754282347858,0.0005365945398807526,0.22190172970294952,1.9059284925460815,0.0,False,False,False,-0.0058511896058917046,-0.008392665535211563,-0.03504587709903717,0.1780269891023636,0.2773771584033966,0.2682972848415375,0.02444535680115223,-0.47837862372398376,0.024732617661356926,-1.8703230619430542,-0.07721003890037537,-0.1619601994752884
55,55,-0.006875395774841309,0.05301649123430252,0.040975213050842285,0.012582540512084961,-0.006875395774841309,0.05040796101093292,0.011823577806353569,0.05301649123430252,0.0,0.0007375538116320968,0.00022648571757599711,-0.00012375711230561137,0.0005040796240791678,0.00011823577369796112,0.000530164921656251,0.21206599473953247,1.8979604244232178,0.0,False,False,False,0.02276400849223137,0.006990300491452217,-0.0038196644745767117,0.2520398199558258,0.059117890894412994,0.2650824785232544,-0.03392994403839111,0.50833660364151,-0.02141462452709675,1.9483684301376343,0.07031867653131485,0.10177259147167206
56,56,-0.041377510875463486,0.05394071340560913,0.05394071340560913,-0.02880096435546875,-0.008417665958404541,-0.002472162479534745,-0.041377510875463486,0.03258275240659714,0.0,0.0009709327714517713,-0.0005184173351153731,-0.00015151797560974956,-2.4721624868107028e-05,-0.00041377509478479624,0.00032582751009613276,0.16551004350185394,1.856144905090332,0.0,False,False,False,0.029967064037919044,-0.0160005372017622,-0.004676481243222952,-0.012360813096165657,-0.20688755810260773,0.16291376948356628,0.04022568464279175,-0.4448394179344177,-0.003617670852690935,-1.8586170673370361,-0.027194317430257797,-0.15572716295719147
57,57,-0.09163296967744827,0.13880124688148499,-0.026883184909820557,0.007793307304382324,-0.018362700939178467,-0.09163296967744827,-0.055083200335502625,0.13880124688148499,0.0,-0.00048389731091447175,0.00014027953147888184,-0.00033052859362214804,-0.0009163296781480312,-0.0005508320173248649,0.0013880124315619469,0.5552049875259399,1.9946820735931396,0.0,False,False,False,-0.014935103245079517,0.004329615272581577,-0.010201500728726387,-0.45816484093666077,-0.2754160165786743,0.6940062046051025,-0.002445446327328682,0.46711498498916626,-0.012587342411279678,1.903049111366272,0.01426488347351551,0.033445537090301514
58,58,-0.05137622356414795,0.108850859105587,-0.05137622356414795,0.02639293670654297,0.046697258949279785,0.108850859105587,-0.013872786425054073,0.08064378798007965,0.0,-0.0009247720008715987,0.0004750728257931769,0.0008405506378039718,0.001088508521206677,-0.00013872786075808108,0.0008064378635026515,0.435403436422348,2.1851937770843506,0.0,False,False,False,-0.028542347252368927,0.014662743546068668,0.02594292350113392,0.5442543029785156,-0.06936393678188324,0.40321895480155945,-0.017864838242530823,-0.45344898104667664,0.020512277260422707,-2.076342821121216,-0.10008306056261063,-0.10127056390047073
59,59,-0.07059276103973389,0.047913216054439545,0.0037983059883117676,-0.07059276103973389,0.02149045467376709,0.047913216054439545,4.596752114593983e-05,-0.013777613639831543,0.0,6.836950342403725e-05,-0.0012706696288660169,0.0003868281783070415,0.00047913214075379074,4.5967519213263586e-07,-0.00013777613639831543,0.19165286421775818,2.1736512184143066,0.0,False,False,False,0.0021101702004671097,-0.039218202233314514,0.011939141899347305,0.23956608772277832,0.00022983762028161436,-0.06888806819915771,-0.06533248722553253,0.5255093574523926,-0.010494557209312916,2.221564531326294,0.12611116468906403,0.13870617747306824
60,60,-0.012430548667907715,0.013218949548900127,-0.012430548667907715,-0.006249547004699707,-0.007128715515136719,0.010456881485879421,0.013218949548900127,-0.006355839781463146,0.0,-0.00022374987020157278,-0.00011249184171902016,-0.00012831686763092875,0.00010456881136633456,0.00013218949607107788,-6.355839286698028e-05,0.05287579819560051,2.143001079559326,0.0,False,False,False,-0.006905860733240843,-0.0034719707909971476,-0.003960397560149431,0.05228440836071968,0.06609474867582321,-0.031779199838638306,0.0425519235432148,-0.5504969358444214,0.004220340400934219,-2.1325442790985107,-0.07408925890922546,-0.2650819420814514
61,61,-0.0516355037689209,0.026934299618005753,-0.03235340118408203,-0.0516355037689209,-0.020985305309295654,-0.019663570448756218,0.026934299618005753,0.010199709795415401,0.0,-0.00058236118638888,-0.0009294390329159796,-0.0003777354722842574,-0.00019663569401018322,0.0002693429996725172,0.00010199709504377097,0.1077372133731842,2.1809451580047607,0.0,False,False,False,-0.017974112182855606,-0.028686393052339554,-0.0116585036739707,-0.09831785410642624,0.13467150926589966,0.05099854990839958,-0.056914158165454865,0.5925049781799316,0.009357929229736328,2.1612815856933594,0.07227987796068192,0.18440115451812744
62,62,-0.03930032253265381,0.022415805608034134,-0.009670853614807129,-0.03930032253265381,-0.025923550128936768,-0.015070317313075066,0.022415805608034134,-0.016564493998885155,0.0,-0.0001740753505146131,-0.0007074057939462364,-0.0004666238965000957,-0.0001507031702203676,0.00022415805142372847,-0.0001656449312577024,0.08966322243213654,2.2109785079956055,0.0,False,False,False,-0.005372696556150913,-0.02183351293206215,-0.014401973225176334,-0.07535158842802048,0.11207903176546097,-0.08282247185707092,0.0075242589227855206,-0.610240638256073,-0.01669095642864704,-2.226048707962036,0.007313599344342947,-0.346308171749115
63,63,-0.03089010715484619,0.016335275024175644,-0.016956031322479248,-0.03089010715484619,-0.017404556274414062,-0.02162918634712696,0.016335275024175644,-0.005408888682723045,0.0,-0.0003052085521630943,-0.0005560219287872314,-0.0003132820129394531,-0.00021629185357596725,0.00016335274267476052,-5.4088886827230453e-05,0.08651675283908844,2.1874496936798096,0.0,False,False,False,-0.009420017711818218,-0.01716117188334465,-0.009669198654592037,-0.10814593732357025,0.08167637139558792,-0.027044443413615227,-0.012295113876461983,0.6009522676467896,-0.002712011570110917,2.165820598602295,-0.06165872886776924,0.20849844813346863
64,64,-0.008343160152435303,0.005633921828120947,-0.008343160152435303,-0.004509091377258301,-0.006811320781707764,-0.006355026736855507,0.005633921828120947,0.0015165564836934209,0.0,-0.00015017687110230327,-8.116364188026637e-05,-0.0001226037711603567,-6.355026562232524e-05,5.6339216826017946e-05,1.5165564946073573e-05,0.025420108810067177,2.1674301624298096,0.0,False,False,False,-0.004635089077055454,-0.0025050509721040726,-0.003784067230299115,-0.031775135546922684,0.02816960960626602,0.00758278276771307,-0.00033030909253284335,-0.592564582824707,0.017273757606744766,-2.1737852096557617,0.012241490185260773,-0.31152117252349854
65,65,-0.02001821994781494,0.005221834406256676,-0.006122887134552002,-0.02001821994781494,-0.008594989776611328,-0.016525525599718094,0.005221834406256676,-0.002182968659326434,0.0,-0.00011021196405636147,-0.00036032794741913676,-0.00015470980724785477,-0.00016525524551980197,5.22183436260093e-05,-2.1829686374985613e-05,0.06610210239887238,2.2190191745758057,0.0,False,False,False,-0.003401604015380144,-0.01112123392522335,-0.004774994682520628,-0.08262763172388077,0.02610917203128338,-0.010914843529462814,0.009462237358093262,0.630628764629364,-0.0028858582954853773,2.202493667602539,-0.11543941497802734,0.18765877187252045
66,66,-0.003420800669118762,0.00959932804107666,0.00959932804107666,0.005176663398742676,0.0026211142539978027,-0.003420800669118762,-0.002082716440781951,0.00425148056820035,0.0,0.0001727878989186138,9.31799368117936e-05,4.718005584436469e-05,-3.4208005672553554e-05,-2.082716309814714e-05,4.251480640959926e-05,0.01700592413544655,2.2725226879119873,0.0,False,False,False,0.005332960281521082,0.0028759243432432413,0.0014561746502295136,-0.017104003578424454,-0.010413582436740398,0.02125740423798561,0.009155108593404293,-0.6143500804901123,0.031299889087677,-2.2759435176849365,0.05813467130064964,-0.32884401082992554
67,67,-0.033235058188438416,0.045099854469299316,0.045099854469299316,0.011476874351501465,0.01396089792251587,-0.033235058188438416,-0.027161672711372375,0.00807121954858303,0.0,0.000811797333881259,0.00020658373250626028,0.00025129615096375346,-0.00033235058072023094,-0.00027161670732311904,8.071219053817913e-05,0.13294023275375366,2.3063771724700928,0.0,False,False,False,0.025055475533008575,0.006376041565090418,0.007756054867058992,-0.16617529094219208,-0.13580837845802307,0.0403560996055603,0.003443824127316475,0.650775134563446,-0.021830203011631966,2.273142099380493,-0.14194342494010925,0.23009085655212402
68,68,-1.0,0.054070353507995605,-0.002823770046234131,0.054070353507995605,0.021648406982421875,0.0008510022307746112,-0.023865241557359695,0.018490180373191833,-1.0,-5.082785719423555e-05,0.0009732663165777922,0.0003896713024005294,8.510021871188655e-06,-0.00023865241382736713,0.0001849018008215353,0.09546096622943878,2.4415323734283447,0.0,False,False,False,-0.0015687611885368824,0.030039086937904358,0.012026892974972725,0.004255011212080717,-0.11932621151208878,0.09245090931653976,0.009718040935695171,-0.6398674845695496,-0.017448432743549347,-2.4406814575195312,0.1555843949317932,-0.35297542810440063
69,69,-0.016136467456817627,0.08793473243713379,-0.016136467456817627,0.08793473243713379,0.0008866190910339355,0.020412437617778778,-0.0036762531381100416,0.029450422152876854,0.0,-0.0002904564025811851,0.0015828250907361507,1.595914363861084e-05,0.0002041243715211749,-3.676252890727483e-05,0.00029450422152876854,0.11780168861150742,2.19406795501709,0.0,False,False,False,-0.008964704349637032,0.04885262995958328,0.0004925662069581449,0.10206218808889389,-0.018381265923380852,0.14725211262702942,0.0026747584342956543,0.6611562967300415,-0.00031871930696070194,2.214480400085449,-0.21643899381160736,0.20761887729167938
70,70,-0.015541911125183105,0.03615915775299072,-0.0139579176902771,0.03615915775299072,-0.015541911125183105,-0.008925879374146461,0.0034871799871325493,0.014396804384887218,0.0,-0.0002512425126042217,0.0006508647929877043,-0.0002797544002532959,-8.925879228627309e-05,3.487179856165312e-05,0.00014396803453564644,0.057587217539548874,2.3210339546203613,0.0,False,False,False,-0.007754398975521326,0.020088421180844307,-0.008634395897388458,-0.04462939873337746,0.01743590086698532,0.07198402285575867,0.0030241080094128847,-0.5531095862388611,0.027423933148384094,-2.3299598693847656,0.14946338534355164,-0.3769441545009613
71,71,-0.05141794681549072,0.0828862190246582,-0.02711862325668335,0.0828862190246582,-0.05141794681549072,-0.017710093408823013,0.016063489019870758,0.015691770240664482,0.0,-0.0004881352069787681,0.0014919518725946546,-0.0009255229961127043,-0.00017710092652123421,0.00016063488146755844,0.00015691769658587873,0.07084037363529205,2.290548086166382,0.0,False,False,False,-0.015065902844071388,0.04604789987206459,-0.028565527871251106,-0.08855047076940536,0.08031745254993439,0.07845885306596756,0.007263488601893187,0.6173021793365479,-0.002322097774595022,2.2728378772735596,-0.25367870926856995,0.24712622165679932
72,72,-0.024586308747529984,0.013422134332358837,-0.0035449862480163574,-0.020119547843933105,-0.023055076599121094,-0.024586308747529984,0.013422134332358837,-0.002045482862740755,0.0,-6.380974809871987e-05,-0.0003621518553700298,-0.0004149913729634136,-0.00024586307699792087,0.00013422133633866906,-2.0454828700167127e-05,0.09834523499011993,2.3073570728302,0.0,False,False,False,-0.0019694368820637465,-0.011177526786923409,-0.012808375991880894,-0.12293154746294022,0.06711067259311676,-0.010227414779365063,-0.023633243516087532,-0.5140370726585388,-0.013117989525198936,-2.3319432735443115,0.2306990623474121,-0.4596177935600281
73,73,-0.006981194019317627,0.003951309248805046,-0.006981194019317627,-0.0038295984268188477,-0.006745755672454834,-0.0056418804451823235,0.003951309248805046,0.003597170813009143,0.0,-0.00012566149234771729,-6.893277168273926e-05,-0.00012142359628342092,-5.641880488838069e-05,3.951309190597385e-05,3.597170871216804e-05,0.022567521780729294,2.3043675422668457,0.0,False,False,False,-0.003878441173583269,-0.0021275547333061695,-0.003747642273083329,-0.028209403157234192,0.01975654624402523,0.017985854297876358,0.02951837331056595,0.5335890650749207,0.015392900444567204,2.2987256050109863,-0.23086483776569366,0.3513951301574707
74,74,-0.002656877040863037,0.003324841381981969,-0.002656877040863037,0.0001430511474609375,-8.940696716308594e-05,8.815282490104437e-05,0.003324841381981969,0.0026543571148067713,0.0,-4.7823785280343145e-05,2.5749204723979346e-06,-1.6093252952487092e-06,8.815282512841804e-07,3.3248412364628166e-05,2.6543570129433647e-05,0.013299365527927876,2.389587163925171,0.0,False,False,False,-0.0014760429039597511,7.947286212584004e-05,-4.9670539738144726e-05,0.0004407641536090523,0.0166242066770792,0.013271786272525787,-0.02965496852993965,-0.5306850075721741,-0.016874738037586212,-2.3894989490509033,0.1777922362089157,-0.5373925566673279
