global_step,local_step,pkl_format,demo_scale_source,demo_pos_scale,demo_rot_scale,current_pos_scale,current_rot_scale,raw_action_min,raw_action_max,action_changed_by_safety,intervention_overrode_action,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_6_desc,expected_dx_m,expected_dy_m,expected_dz_m,expected_rx_rad,expected_ry_rad,expected_rz_rad,live_prev_pose_found,live_next_pose_found,demo_prev_pose_found,demo_next_pose_found,live_err_norm_max,live_err_norm_l2,live_err_pos_max_m,live_err_pos_l2_m,live_err_rot_max_rad,live_err_rot_l2_rad,demo_err_norm_max,demo_err_pos_max_m,demo_err_rot_max_rad,prev_gripper_feedback,next_gripper_feedback,delta_gripper_feedback,prev_gripper_state,next_gripper_state,prev_hw_gripper_cmd_right,next_hw_gripper_cmd_right,prev_hw_gripper_cmd_left,next_hw_gripper_cmd_left,refresh_success,refresh_source,reward,done,truncated,live_delta_action_0,live_action_err_0,demo_delta_action_0,live_delta_action_1,live_action_err_1,demo_delta_action_1,live_delta_action_2,live_action_err_2,demo_delta_action_2,live_delta_action_3,live_action_err_3,demo_delta_action_3,live_delta_action_4,live_action_err_4,demo_delta_action_4,live_delta_action_5,live_action_err_5,demo_delta_action_5
76,76,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.022826535627245903,0.029121505096554756,0.00018599629402160645,0.00023013642930891365,0.000913061376195401,0.001070069265551865,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.006473064422607422,0.006473064422607422,0.0,0.009299814701080322,0.009299814701080322,0.0,0.002004951238632202,0.002004951238632202,0.0,-0.012150898575782776,-0.012150898575782776,0.0,-0.0068527408875525,-0.0068527408875525,0.0,-0.022826535627245903,-0.022826535627245903,0.0
77,77,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03343473747372627,0.04636562243103981,0.0003902018070220947,0.0003980310575570911,0.001337389461696148,0.0016750877257436514,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.019510090351104736,0.019510090351104736,0.0,0.0011175870895385742,0.0011175870895385742,0.0,0.0037655234336853027,0.0037655234336853027,0.0,-0.016552787274122238,-0.016552787274122238,0.0,-0.019021643325686455,-0.019021643325686455,0.0,-0.03343473747372627,-0.03343473747372627,0.0
78,78,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.026255425065755844,0.03391581028699875,0.00015547871589660645,0.00022913272550795227,0.001050216960720718,0.0012768885353580117,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.007773935794830322,0.007773935794830322,0.0,0.006173551082611084,0.006173551082611084,0.0,-0.0057190656661987305,-0.0057190656661987305,0.0,-0.01789715141057968,-0.01789715141057968,0.0,-0.003061424009501934,-0.003061424009501934,0.0,-0.026255425065755844,-0.026255425065755844,0.0
79,79,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.025318941101431847,0.03284556046128273,0.00019590556621551514,0.0002194384578615427,0.0010127576533704996,0.0012383523862808943,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.009795278310775757,0.009795278310775757,0.0,-0.0046759843826293945,-0.0046759843826293945,0.0,0.0016033649444580078,0.0016033649444580078,0.0,-0.016727758571505547,-0.016727758571505547,0.0,-0.006130343768745661,-0.006130343768745661,0.0,-0.025318941101431847,-0.025318941101431847,0.0
80,80,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.040197499096393585,0.04884851351380348,0.0004698038101196289,0.000543262402061373,0.001607899903319776,0.0016239911783486605,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.013551115989685059,0.013551115989685059,0.0,0.023490190505981445,0.023490190505981445,0.0,-0.0015534460544586182,-0.0015534460544586182,0.0,0.003011249238625169,0.003011249238625169,0.0,-0.004841049667447805,-0.004841049667447805,0.0,-0.040197499096393585,-0.040197499096393585,0.0
81,81,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.035827167332172394,0.04520849511027336,0.00038307905197143555,0.0004899317282252014,0.0014330866979435086,0.0015198554610833526,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.015066564083099365,0.015066564083099365,0.0,0.019153952598571777,0.019153952598571777,0.0,0.002491474151611328,0.002491474151611328,0.0,-0.0007687545148655772,-0.0007687545148655772,0.0,-0.0126312505453825,-0.0126312505453825,0.0,-0.035827167332172394,-0.035827167332172394,0.0
82,82,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.028694426640868187,0.03325602784752846,0.00022783875465393066,0.00027619212050922215,0.0011477770749479532,0.0012101293541491032,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.007742643356323242,0.007742643356323242,0.0,0.011391937732696533,0.011391937732696533,0.0,-0.0009901821613311768,-0.0009901821613311768,0.0,-0.009508834220468998,-0.009508834220468998,0.0,-0.0012125087669119239,-0.0012125087669119239,0.0,-0.028694426640868187,-0.028694426640868187,0.0
83,83,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03262557089328766,0.041155099868774414,0.00018519163131713867,0.00020714988932013512,0.0013050228590145707,0.0015932179521769285,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.009259581565856934,0.009259581565856934,0.0,0.003990530967712402,0.003990530967712402,0.0,-0.0023692846298217773,-0.0023692846298217773,0.0,-0.022764498367905617,-0.022764498367905617,0.0,-0.0019530367571860552,-0.0019530367571860552,0.0,-0.03262557089328766,-0.03262557089328766,0.0
84,84,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03085554949939251,0.03862738981842995,0.0002189427614212036,0.00022465917572844774,0.0012342219706624746,0.0014783210353925824,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.01094713807106018,0.01094713807106018,0.0,0.002516806125640869,0.002516806125640869,0.0,-7.227063179016113e-05,-7.227063179016113e-05,0.0,-0.01940305344760418,-0.01940305344760418,0.0,-0.0061116525903344154,-0.0061116525903344154,0.0,-0.03085554949939251,-0.03085554949939251,0.0
85,85,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03039264678955078,0.039311133325099945,0.00031617283821105957,0.00039258156903088093,0.001215705880895257,0.0013623888371512294,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.011631101369857788,0.011631101369857788,0.0,0.01580864191055298,0.01580864191055298,0.0,-0.0003241002559661865,-0.0003241002559661865,0.0,-0.012926620431244373,-0.012926620431244373,0.0,-0.008321904577314854,-0.008321904577314854,0.0,-0.03039264678955078,-0.03039264678955078,0.0
86,86,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03524680435657501,0.05061568319797516,0.00057181715965271,0.0006535258726216853,0.001409872085787356,0.0015461989678442478,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.015647709369659424,0.015647709369659424,0.0,0.028590857982635498,0.028590857982635498,0.0,0.0023350119590759277,0.0023350119590759277,0.0,0.00571016501635313,0.00571016501635313,0.0,-0.014807569794356823,-0.014807569794356823,0.0,-0.03524680435657501,-0.03524680435657501,0.0
87,87,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.0318685919046402,0.03861657902598381,0.0002334117889404297,0.00031534640584141016,0.0012747436994686723,0.0014100393746048212,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.010600686073303223,0.010600686073303223,0.0,0.011670589447021484,0.011670589447021484,0.0,-0.00017657876014709473,-0.00017657876014709473,0.0,-0.014102636836469173,-0.014102636836469173,0.0,-0.005304750055074692,-0.005304750055074692,0.0,-0.0318685919046402,-0.0318685919046402,0.0
88,88,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.034646179527044296,0.038192786276340485,0.0001337677240371704,0.00018217852630186826,0.0013858471065759659,0.001483625965192914,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.0066883862018585205,0.0066883862018585205,0.0,0.005269050598144531,0.005269050598144531,0.0,-0.003236532211303711,-0.003236532211303711,0.0,-0.013240098021924496,-0.013240098021924496,0.0,0.00024157566076610237,0.00024157566076610237,0.0,-0.034646179527044296,-0.034646179527044296,0.0
89,89,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.0358966626226902,0.046661198139190674,0.0002859532833099365,0.0002878358354791999,0.0014358664629980922,0.001775451935827732,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.014297664165496826,0.014297664165496826,0.0,0.00040084123611450195,0.00040084123611450195,0.0,0.0015936791896820068,0.0015936791896820068,0.0,-0.02525557205080986,-0.02525557205080986,0.0,-0.006612817756831646,-0.006612817756831646,0.0,-0.0358966626226902,-0.0358966626226902,0.0
90,90,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.029473187401890755,0.03495372459292412,0.0003356337547302246,0.0003665992117021233,0.0011789274867624044,0.0011904791463166475,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.0073015689849853516,0.0073015689849853516,0.0,0.01678168773651123,0.01678168773651123,0.0,-0.0010244548320770264,-0.0010244548320770264,0.0,-0.00411706417798996,-0.00411706417798996,0.0,-0.00039556939736939967,-0.00039556939736939967,0.0,-0.029473187401890755,-0.029473187401890755,0.0
91,91,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03311863914132118,0.0492149293422699,0.000631868839263916,0.0006527310470119119,0.0013247455935925245,0.0014734800206497312,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.008158385753631592,0.008158385753631592,0.0,0.0315934419631958,0.0315934419631958,0.0,0.0006631016731262207,0.0006631016731262207,0.0,0.015611576847732067,0.015611576847732067,0.0,-0.004049575887620449,-0.004049575887620449,0.0,-0.03311863914132118,-0.03311863914132118,0.0
92,92,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.04068784415721893,0.047142136842012405,0.0003223419189453125,0.00042909380863420665,0.0016275136731564999,0.0016790840309113264,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.014132261276245117,0.014132261276245117,0.0,0.016117095947265625,0.016117095947265625,0.0,-0.0009067356586456299,-0.0009067356586456299,0.0,-0.008450270630419254,-0.008450270630419254,0.0,-0.005930392071604729,-0.005930392071604729,0.0,-0.04068784415721893,-0.04068784415721893,0.0
93,93,legacy_list,manual,0.02,0.04,0.02,0.04,-0.20786258578300476,0.06939087063074112,False,False,-0.0022038817405700684,-0.05717575550079346,-0.0018805265426635742,0.06939087063074112,-0.0791461244225502,-0.20786258578300476,0.0,hold(0),-4.407763481140137e-05,-0.0011435151100158691,-3.7610530853271484e-05,0.0027756348717957735,-0.003165844827890396,-0.008314503356814384,True,True,True,True,0.036462053656578064,0.05714826285839081,0.0005692094564437866,0.0006520151509903371,0.0014584821183234453,0.0018774938071146607,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.026256591081619263,0.02846047282218933,-0.0022038817405700684,-0.04616379737854004,0.011011958122253418,-0.05717575550079346,0.009588897228240967,0.011469423770904541,-0.0018805265426635742,0.032928816974163055,-0.036462053656578064,0.06939087063074112,-0.07842346280813217,0.0007226616144180298,-0.0791461244225502,-0.2374110370874405,-0.02954845130443573,-0.20786258578300476
94,94,legacy_list,manual,0.02,0.04,0.02,0.04,-0.07536783814430237,0.302507609128952,False,False,-0.05625709891319275,-0.07536783814430237,-0.009196996688842773,-0.05522805452346802,-0.031208980828523636,0.302507609128952,0.0,hold(0),-0.001125141978263855,-0.0015073567628860474,-0.00018393993377685547,-0.002209122059866786,-0.001248359214514494,0.01210030447691679,True,True,True,True,0.052321821451187134,0.06980540603399277,0.0005391985177993774,0.0006777854869142175,0.0020928727462887764,0.0024410858750343323,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.043379515409469604,0.012877583503723145,-0.05625709891319275,-0.059373676776885986,0.015994161367416382,-0.07536783814430237,0.0177629292011261,0.026959925889968872,-0.009196996688842773,-0.08464384078979492,-0.029415786266326904,-0.05522805452346802,-0.02018849551677704,0.011020485311746597,-0.031208980828523636,0.2501857876777649,-0.052321821451187134,0.302507609128952
95,95,legacy_list,manual,0.02,0.04,0.02,0.04,-0.08861539512872696,0.07771611213684082,False,False,-0.026094913482666016,-0.04706829786300659,0.031572580337524414,-0.06961583346128464,-0.08861539512872696,0.07771611213684082,0.0,hold(0),-0.0005218982696533203,-0.0009413659572601318,0.0006314516067504883,-0.0027846333105117083,-0.003544615814462304,0.0031086443923413754,True,True,True,True,0.04798769950866699,0.08137550204992294,0.0009597539901733398,0.000968671462032944,0.001658545690588653,0.002615694422274828,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.03224313259124756,-0.006148219108581543,-0.026094913482666016,-0.044789910316467285,0.0022783875465393066,-0.04706829786300659,-0.016415119171142578,-0.04798769950866699,0.031572580337524414,-0.11107947677373886,-0.041463643312454224,-0.06961583346128464,-0.05376192554831505,0.03485346958041191,-0.08861539512872696,0.041080571711063385,-0.036635540425777435,0.07771611213684082
96,96,legacy_list,manual,0.02,0.04,0.02,0.04,-0.1365724802017212,0.10803519189357758,False,False,-0.010539591312408447,-0.0016398727893829346,0.08939802646636963,-0.05893949419260025,-0.1365724802017212,0.10803519189357758,0.0,hold(0),-0.00021079182624816895,-3.279745578765869e-05,0.0017879605293273926,-0.00235757976770401,-0.005462898872792721,0.004321407526731491,True,True,True,True,0.04475340247154236,0.06855806708335876,0.0008950680494308472,0.0009840817656368017,0.0016442843480035663,0.001909624319523573,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.009201467037200928,0.019741058349609375,-0.010539591312408447,-0.006975233554840088,-0.005335360765457153,-0.0016398727893829346,0.04464462399482727,-0.04475340247154236,0.08939802646636963,-0.10004660487174988,-0.04110711067914963,-0.05893949419260025,-0.13950897753238678,-0.0029364973306655884,-0.1365724802017212,0.08393647521734238,-0.0240987166762352,0.10803519189357758
97,97,legacy_list,manual,0.02,0.04,0.02,0.04,-0.07555360347032547,0.13462263345718384,False,False,-0.026160478591918945,0.025472044944763184,0.061646103858947754,-0.02621237374842167,-0.07555360347032547,0.13462263345718384,0.0,hold(0),-0.0005232095718383789,0.0005094408988952637,0.001232922077178955,-0.0010484949452802539,-0.0030221440829336643,0.0053849052637815475,True,True,True,True,0.046277791261672974,0.07293236255645752,0.0009255558252334595,0.0010239665862172842,0.0017689650412648916,0.002077637240290642,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.005558133125305176,0.02060234546661377,-0.026160478591918945,0.03290027379989624,0.007428228855133057,0.025472044944763184,0.01536831259727478,-0.046277791261672974,0.061646103858947754,-0.053444016724824905,-0.027231642976403236,-0.02621237374842167,-0.07627802342176437,-0.0007244199514389038,-0.07555360347032547,0.09039850533008575,-0.044224128127098083,0.13462263345718384
98,98,legacy_list,manual,0.02,0.04,0.02,0.04,-0.04118986427783966,0.2877610921859741,False,False,-0.01267269253730774,0.0910051167011261,0.11391341686248779,0.2877610921859741,-0.04118986427783966,0.2761853337287903,0.0,hold(0),-0.0002534538507461548,0.001820102334022522,0.002278268337249756,0.01151044387370348,-0.0016475945012643933,0.011047412641346455,True,True,True,True,0.10147355496883392,0.1520453542470932,0.0014073848724365234,0.0014769065892323852,0.004058942198753357,0.005316338036209345,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.003802776336669922,0.01647546887397766,-0.01267269253730774,0.0758439302444458,-0.015161186456680298,0.0910051167011261,0.04354417324066162,-0.07036924362182617,0.11391341686248779,0.20192885398864746,-0.08583223819732666,0.2877610921859741,-0.040415626019239426,0.000774238258600235,-0.04118986427783966,0.17471177875995636,-0.10147355496883392,0.2761853337287903
99,99,legacy_list,manual,0.02,0.04,0.02,0.04,-0.11090490967035294,0.06026589125394821,False,False,0.024281442165374756,0.0346645712852478,-0.017027556896209717,-0.11090490967035294,0.06026589125394821,-0.005651418585330248,0.0,hold(0),0.0004856288433074951,0.0006932914257049561,-0.00034055113792419434,-0.00443619629368186,0.0024106355849653482,-0.0002260567416669801,True,True,True,True,0.03405138850212097,0.05498557165265083,0.0006810277700424194,0.0009216209873557091,0.0008549776393920183,0.0011999664129689336,0.0,0.0,0.0,17.836469650268555,17.836469650268555,0.0,closed,closed,10.0,10.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.0018812716007232666,-0.026162713766098022,0.024281442165374756,0.017946958541870117,-0.016717612743377686,0.0346645712852478,-0.05107894539833069,-0.03405138850212097,-0.017027556896209717,-0.08953046798706055,0.02137444168329239,-0.11090490967035294,0.07240361720323563,0.012137725949287415,0.06026589125394821,-0.022849051281809807,-0.017197633162140846,-0.005651418585330248
100,100,legacy_list,manual,0.02,0.04,0.02,0.04,-0.11497919261455536,1.0,False,False,0.028214603662490845,0.06255581974983215,0.02031773328781128,-0.11497919261455536,-0.008381432853639126,-0.08879759162664413,1.0,open(+1),0.0005642920732498169,0.001251116394996643,0.0004063546657562256,-0.004599167499691248,-0.00033525729668326676,-0.003551903646439314,True,True,True,True,0.0490821897983551,0.051097143441438675,0.000981643795967102,0.0010111049050465226,0.0002800321381073445,0.0002968764747492969,0.0,0.0,0.0,17.836469650268555,24.341415405273438,6.504945755004883,closed,closed,10.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.017124414443969727,-0.011090189218521118,0.028214603662490845,0.05767941474914551,-0.0048764050006866455,0.06255581974983215,-0.028764456510543823,-0.0490821897983551,0.02031773328781128,-0.11455962061882019,0.00041957199573516846,-0.11497919261455536,-0.010809906758368015,-0.0024284739047288895,-0.008381432853639126,-0.0817967876791954,0.0070008039474487305,-0.08879759162664413
101,101,legacy_list,manual,0.02,0.04,0.02,0.04,-0.32047656178474426,0.25034099817276,False,False,-0.017408281564712524,0.09185820817947388,0.25034099817276,0.04792952165007591,-0.32047656178474426,0.0008389601134695113,0.0,hold(0),-0.0003481656312942505,0.0018371641635894775,0.0050068199634552,0.0019171808380633593,-0.012819061987102032,3.355840453878045e-05,True,True,True,True,0.16883894801139832,0.24840807914733887,0.0032648593187332153,0.003380959155037999,0.006753557827323675,0.007280589547008276,0.0,0.0,0.0,24.341415405273438,50.6800422668457,26.338626861572266,closed,middle/unclear,80.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.010945647954940796,0.02835392951965332,-0.017408281564712524,0.05831718444824219,-0.03354102373123169,0.09185820817947388,0.08709803223609924,-0.16324296593666077,0.25034099817276,0.004315890837460756,-0.043613631278276443,0.04792952165007591,-0.15163761377334595,0.16883894801139832,-0.32047656178474426,-0.051320631057024,-0.052159592509269714,0.0008389601134695113
102,102,legacy_list,manual,0.02,0.04,0.02,0.04,-0.3301832377910614,0.31448304653167725,False,False,-0.1661747694015503,0.03846883773803711,0.31448304653167725,-0.11348550021648407,-0.3301832377910614,0.07326885312795639,0.0,hold(0),-0.003323495388031006,0.0007693767547607422,0.006289660930633545,-0.004539419896900654,-0.01320732943713665,0.0029307540971785784,True,True,True,True,0.08987635374069214,0.14660890400409698,0.0017975270748138428,0.002253962680697441,0.0032412498258054256,0.0037509039975702763,0.0,0.0,0.0,50.6800422668457,75.32855224609375,24.648509979248047,middle/unclear,open,80.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.1156240701675415,0.05055069923400879,-0.1661747694015503,0.08394122123718262,0.04547238349914551,0.03846883773803711,0.2246066927909851,-0.08987635374069214,0.31448304653167725,-0.03245425596833229,0.08103124797344208,-0.11348550021648407,-0.287979394197464,0.04220384359359741,-0.3301832377910614,0.05214842036366463,-0.021120432764291763,0.07326885312795639
103,103,legacy_list,manual,0.02,0.04,0.02,0.04,-0.15409429371356964,0.18000006675720215,False,False,-0.03511607646942139,0.02706199884414673,0.18000006675720215,-0.07553042471408844,-0.15409429371356964,0.0830354318022728,0.0,hold(0),-0.0007023215293884277,0.0005412399768829346,0.003600001335144043,-0.0030212169513106346,-0.006163771729916334,0.0033214171417057514,True,True,True,True,0.05517825484275818,0.07753294706344604,0.0011035650968551636,0.0011654209811240435,0.0019926626700907946,0.0020458123181015253,0.0,0.0,0.0,75.32855224609375,80.5892105102539,5.260658264160156,open,open,80.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,-0.022377073764801025,0.012739002704620361,-0.03511607646942139,0.04079490900039673,0.01373291015625,0.02706199884414673,0.12482181191444397,-0.05517825484275818,0.18000006675720215,-0.08496101945638657,-0.009430594742298126,-0.07553042471408844,-0.14737001061439514,0.0067242830991744995,-0.15409429371356964,0.033218864351511,-0.049816567450761795,0.0830354318022728
104,104,legacy_list,manual,0.02,0.04,0.02,0.04,-0.03955457732081413,0.08949711918830872,False,False,-0.01783818006515503,-0.012437254190444946,0.08949711918830872,0.03640507161617279,-0.03955457732081413,0.026964934542775154,0.0,hold(0),-0.0003567636013031006,-0.0002487450838088989,0.0017899423837661743,0.0014562028227373958,-0.0015821830602362752,0.001078597386367619,True,True,True,True,0.04543662071228027,0.06843280047178268,0.0009087324142456055,0.0010431960690766573,0.0016125254333019257,0.0017719607567414641,0.0,0.0,0.0,80.5892105102539,80.5892105102539,0.0,open,open,80.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.0026226043701171875,0.020460784435272217,-0.01783818006515503,0.002974271774291992,0.015411525964736938,-0.012437254190444946,0.04406049847602844,-0.04543662071228027,0.08949711918830872,0.018050862476229668,-0.018354209139943123,0.03640507161617279,-0.0389404296875,0.0006141476333141327,-0.03955457732081413,-0.013348200358450413,-0.04031313583254814,0.026964934542775154
105,105,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.031430479139089584,0.04396983981132507,0.00034214556217193604,0.0004817798617295921,0.0012572191189974546,0.0014713624259456992,0.0,0.0,0.0,80.5892105102539,80.5892105102539,0.0,open,open,80.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.01225695013999939,0.01225695013999939,0.0,0.011721253395080566,0.011721253395080566,0.0,-0.017107278108596802,-0.017107278108596802,0.0,-0.019010836258530617,-0.019010836258530617,0.0,-0.0019442916382104158,-0.0019442916382104158,0.0,-0.031430479139089584,-0.031430479139089584,0.0
106,106,legacy_list,manual,0.02,0.04,0.02,0.04,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,0.03725407272577286,0.050723329186439514,0.00039355456829071045,0.0005535985692404211,0.00149016291834414,0.0017002011882141232,0.0,0.0,0.0,80.5892105102539,80.5892105102539,0.0,open,open,80.0,80.0,80.0,80.0,False,env_step_obs_only,0.0,False,False,0.01803860068321228,0.01803860068321228,0.0,0.007319450378417969,0.007319450378417969,0.0,-0.019677728414535522,-0.019677728414535522,0.0,-0.019808132201433182,-0.019808132201433182,0.0,-0.005142912734299898,-0.005142912734299898,0.0,-0.03725407272577286,-0.03725407272577286,0.0
